ligand,target,activity,minuslog_activity
CHEMBL2180604,CHEMBL2041,18.0,7.7447274948966935
CHEMBL2180604,CHEMBL279,1.1,8.958607314841775
CHEMBL218166,CHEMBL217,2.3,8.638272163982407
CHEMBL2181753,CHEMBL5071,2.7,8.568636235841012
CHEMBL2181927,CHEMBL1994,58.0,7.236572006437063
CHEMBL218291,CHEMBL4338,100.0,7.0
CHEMBL218394,CHEMBL204,1000.0,6.0
CHEMBL218394,CHEMBL2517,1100.0,5.958607314841775
CHEMBL218394,CHEMBL268,40.0,7.3979400086720375
CHEMBL218394,CHEMBL2954,120.0,6.920818753952375
CHEMBL218394,CHEMBL3272,75.0,7.1249387366083
CHEMBL218394,CHEMBL3837,760.0,6.119186407719209
CHEMBL218394,CHEMBL4068,32.0,7.494850021680094
CHEMBL218394,CHEMBL4072,6200.0,5.2076083105017466
CHEMBL218427,CHEMBL3157,0.05012,10.299988937677888
CHEMBL218490,CHEMBL2326,3.5,8.455931955649724
CHEMBL218490,CHEMBL3025,10.4,7.982966660701219
CHEMBL218490,CHEMBL3242,3.5,8.455931955649724
CHEMBL218490,CHEMBL3510,27.0,7.568636235841013
CHEMBL218490,CHEMBL3729,8530.0,5.069050968832477
CHEMBL218490,CHEMBL3912,18.0,7.7447274948966935
CHEMBL218490,CHEMBL3969,33.0,7.481486060122113
CHEMBL218490,CHEMBL4789,42.0,7.376750709602099
CHEMBL219410,CHEMBL2842,3.3,8.481486060122112
CHEMBL219568,CHEMBL4338,5000.0,5.301029995663981
CHEMBL219586,CHEMBL239,170.0,6.769551078621726
CHEMBL219586,CHEMBL3979,2600.0,5.585026652029182
CHEMBL219916,CHEMBL1743122,7900.0,5.102372908709558
CHEMBL219916,CHEMBL1743126,2300.0,5.638272163982407
CHEMBL219916,CHEMBL2061,8800.0,5.055517327849832
CHEMBL219916,CHEMBL234,3.5,8.455931955649724
CHEMBL219916,CHEMBL240,162.18,6.790002703917631
CHEMBL220050,CHEMBL244,4.0,8.397940008672037
CHEMBL220360,CHEMBL218,22.0,7.657577319177793
CHEMBL220360,CHEMBL253,1170.0,5.931814138253839
CHEMBL2204263,CHEMBL4015,37.0,7.431798275933005
CHEMBL220491,CHEMBL2326,2.8,8.55284196865778
CHEMBL220491,CHEMBL3025,0.9,9.045757490560675
CHEMBL220491,CHEMBL3242,3.5,8.455931955649724
CHEMBL220491,CHEMBL3510,24.0,7.619788758288394
CHEMBL220491,CHEMBL3594,47.0,7.327902142064283
CHEMBL220491,CHEMBL3729,3950.0,5.403402904373539
CHEMBL220491,CHEMBL3912,11.0,7.958607314841775
CHEMBL220491,CHEMBL3969,30.0,7.522878745280337
CHEMBL220491,CHEMBL4789,50.0,7.301029995663981
CHEMBL220492,CHEMBL205,9600.0,5.017728766960432
CHEMBL220492,CHEMBL2326,9.0,8.045757490560675
CHEMBL220492,CHEMBL261,250.0,6.6020599913279625
CHEMBL220492,CHEMBL3025,45.0,7.346787486224656
CHEMBL220492,CHEMBL3242,3800.0,5.42021640338319
CHEMBL220492,CHEMBL3510,1460.0,5.835647144215563
CHEMBL220492,CHEMBL3729,4900.0,5.309803919971486
CHEMBL220492,CHEMBL3912,47.0,7.327902142064283
CHEMBL22055,CHEMBL1855,1070.0,5.97061622231479
CHEMBL2205807,CHEMBL4596,7943.28,5.100000128334196
CHEMBL2206292,CHEMBL264,1.445,8.840132152907433
CHEMBL220808,CHEMBL214,6.0,8.221848749616356
CHEMBL220808,CHEMBL217,6.0,8.221848749616356
CHEMBL220808,CHEMBL219,6.0,8.221848749616356
CHEMBL220808,CHEMBL234,6.0,8.221848749616356
CHEMBL2216859,CHEMBL3130,0.1259,9.899974269892137
CHEMBL2216859,CHEMBL3145,1584.89,5.800000874803203
CHEMBL2216859,CHEMBL3267,6309.57,5.200000237109354
CHEMBL2216859,CHEMBL4005,5011.87,5.300000202445418
CHEMBL2216870,CHEMBL3130,831.0,6.080398976215889
CHEMBL2216870,CHEMBL3142,6700.0,5.173925197299174
CHEMBL2216870,CHEMBL3145,4000.0,5.3979400086720375
CHEMBL2216870,CHEMBL3267,2100.0,5.6777807052660805
CHEMBL221692,CHEMBL1833,12.59,7.899974269892137
CHEMBL221692,CHEMBL214,0.7943,9.100015437450608
CHEMBL221692,CHEMBL217,3.981,8.400007822415901
CHEMBL221692,CHEMBL219,10.0,8.0
CHEMBL221692,CHEMBL224,251.19,6.599997654072044
CHEMBL221692,CHEMBL234,3.981,8.400007822415901
CHEMBL221692,CHEMBL3155,63.1,7.199970640755866
CHEMBL2218877,CHEMBL6020,4100.0,5.3872161432802645
CHEMBL2218896,CHEMBL218,3.981,8.400007822415901
CHEMBL2218896,CHEMBL253,6.31,8.199970640755867
CHEMBL2219422,CHEMBL2431,10.0,8.0
CHEMBL2219422,CHEMBL4282,16.9,7.772113295386326
CHEMBL2219422,CHEMBL4816,1.585,8.79997073344623
CHEMBL221959,CHEMBL2148,1210.0,5.91721462968355
CHEMBL221959,CHEMBL2493,5000.0,5.301029995663981
CHEMBL221959,CHEMBL258,1800.0,5.7447274948966935
CHEMBL221959,CHEMBL2835,124.0,6.906578314837765
CHEMBL221959,CHEMBL2971,4724.0,5.325690111058523
CHEMBL221959,CHEMBL3384,200.0,6.698970004336019
CHEMBL221959,CHEMBL3553,710.0,6.1487416512809245
CHEMBL221959,CHEMBL3906,1400.0,5.853871964321762
CHEMBL221959,CHEMBL4708,4300.0,5.366531544420414
CHEMBL221959,CHEMBL4924,1200.0,5.920818753952375
CHEMBL221959,CHEMBL5334,640.0,6.1938200260161125
CHEMBL221959,CHEMBL5698,420.0,6.376750709602099
CHEMBL221959,CHEMBL6123,4.5,8.346787486224656
CHEMBL2220442,CHEMBL402,28.0,7.552841968657781
CHEMBL2220486,CHEMBL1868,7.0,8.154901959985743
CHEMBL2220486,CHEMBL1955,10.0,8.0
CHEMBL2220486,CHEMBL2742,237.5,6.624336386039115
CHEMBL2220486,CHEMBL279,25.0,7.6020599913279625
CHEMBL2220486,CHEMBL3650,17.5,7.756961951313706
CHEMBL2220486,CHEMBL4142,82.5,7.0835460514500745
CHEMBL222287,CHEMBL287,8554.0,5.067830754079208
CHEMBL22242,CHEMBL219,3872.0,5.412064651363644
CHEMBL222559,CHEMBL3295,2000.0,5.698970004336019
CHEMBL222813,CHEMBL3046,8170.0,5.087777943467585
CHEMBL222863,CHEMBL240,5800.0,5.236572006437063
CHEMBL222863,CHEMBL4026,1154.0,5.937794191180287
CHEMBL223360,CHEMBL1844,3.4,8.468521082957745
CHEMBL223360,CHEMBL1862,1700.0,5.769551078621726
CHEMBL223360,CHEMBL1868,70.0,7.154901959985743
CHEMBL223360,CHEMBL1913,66.0,7.180456064458132
CHEMBL223360,CHEMBL1936,81.0,7.0915149811213505
CHEMBL223360,CHEMBL1955,190.0,6.721246399047171
CHEMBL223360,CHEMBL1974,20.0,7.698970004336019
CHEMBL223360,CHEMBL2007,15.0,7.823908740944319
CHEMBL223360,CHEMBL203,6500.0,5.187086643357144
CHEMBL223360,CHEMBL2041,1900.0,5.721246399047171
CHEMBL223360,CHEMBL2185,390.0,6.4089353929735005
CHEMBL223360,CHEMBL279,250.0,6.6020599913279625
CHEMBL223360,CHEMBL2815,3100.0,5.508638306165727
CHEMBL223360,CHEMBL3055,2900.0,5.5376020021010435
CHEMBL223360,CHEMBL308,9800.0,5.008773924307505
CHEMBL223360,CHEMBL3116,3000.0,5.522878745280337
CHEMBL223360,CHEMBL3125,7200.0,5.142667503568732
CHEMBL223360,CHEMBL3650,5479.0,5.26129869956529
CHEMBL223360,CHEMBL3717,1300.0,5.886056647693163
CHEMBL223360,CHEMBL3935,71.0,7.1487416512809245
CHEMBL223360,CHEMBL3981,460.0,6.337242168318426
CHEMBL223360,CHEMBL4101,6900.0,5.161150909262744
CHEMBL223360,CHEMBL4128,450.0,6.346787486224656
CHEMBL223360,CHEMBL4179,240.0,6.619788758288394
CHEMBL223360,CHEMBL4202,450.0,6.346787486224656
CHEMBL223360,CHEMBL4203,1600.0,5.795880017344075
CHEMBL223360,CHEMBL4204,270.0,6.568636235841013
CHEMBL223360,CHEMBL4223,400.0,6.3979400086720375
CHEMBL223360,CHEMBL4224,8900.0,5.050609993355088
CHEMBL223360,CHEMBL4237,1200.0,5.920818753952375
CHEMBL223360,CHEMBL4247,1600.0,5.795880017344075
CHEMBL223360,CHEMBL4526,330.0,6.481486060122113
CHEMBL223360,CHEMBL4598,1400.0,5.853871964321762
CHEMBL223360,CHEMBL4708,1500.0,5.823908740944319
CHEMBL223360,CHEMBL4718,4900.0,5.309803919971486
CHEMBL223360,CHEMBL4722,1600.0,5.795880017344075
CHEMBL223360,CHEMBL4852,910.0,6.040958607678906
CHEMBL223360,CHEMBL4895,340.0,6.468521082957745
CHEMBL223360,CHEMBL4897,8500.0,5.070581074285707
CHEMBL223360,CHEMBL4898,1100.0,5.958607314841775
CHEMBL223360,CHEMBL4901,1400.0,5.853871964321762
CHEMBL223360,CHEMBL4954,3500.0,5.455931955649724
CHEMBL223360,CHEMBL5122,3800.0,5.42021640338319
CHEMBL223360,CHEMBL5147,1400.0,5.853871964321762
CHEMBL223360,CHEMBL5198,2800.0,5.552841968657781
CHEMBL223360,CHEMBL5274,110.0,6.958607314841775
CHEMBL223360,CHEMBL5319,58.0,7.236572006437063
CHEMBL223360,CHEMBL5331,870.0,6.060480747381382
CHEMBL223360,CHEMBL5416,1200.0,5.920818753952375
CHEMBL223360,CHEMBL5432,3200.0,5.494850021680094
CHEMBL223360,CHEMBL5464,2800.0,5.552841968657781
CHEMBL223360,CHEMBL5467,7800.0,5.107905397309519
CHEMBL223360,CHEMBL5483,3900.0,5.4089353929735005
CHEMBL223360,CHEMBL5608,210.0,6.6777807052660805
CHEMBL223360,CHEMBL5627,550.0,6.259637310505756
CHEMBL223360,CHEMBL5684,10.0,8.0
CHEMBL223360,CHEMBL5719,5170.0,5.286509456906058
CHEMBL223360,CHEMBL5749,830.0,6.080921907623926
CHEMBL223360,CHEMBL5808,1300.0,5.886056647693163
CHEMBL223360,CHEMBL5907,1700.0,5.769551078621726
CHEMBL223360,CHEMBL5912,270.0,6.568636235841013
CHEMBL223360,CHEMBL5932,4700.0,5.327902142064283
CHEMBL223360,CHEMBL5971,87.6,7.057495893831919
CHEMBL223360,CHEMBL6002,74.0,7.130768280269024
CHEMBL223360,CHEMBL6005,3800.0,5.42021640338319
CHEMBL225071,CHEMBL1795188,99.5,7.002176919254275
CHEMBL225071,CHEMBL1952,380.0,6.42021640338319
CHEMBL225071,CHEMBL2121,15.0,7.823908740944319
CHEMBL225071,CHEMBL4833,6.3,8.200659450546418
CHEMBL225071,CHEMBL5064,746.0,6.127261172527331
CHEMBL225072,CHEMBL1795188,2540.0,5.595166283380062
CHEMBL225072,CHEMBL2121,894.0,6.048662481204082
CHEMBL225072,CHEMBL4833,138.0,6.860120913598763
CHEMBL225072,CHEMBL5064,863.0,6.06398920428479
CHEMBL225411,CHEMBL253,437.0,6.359518563029578
CHEMBL226267,CHEMBL206,42.0,7.376750709602099
CHEMBL226267,CHEMBL242,240.0,6.619788758288394
CHEMBL226335,CHEMBL1075144,1200.0,5.920818753952375
CHEMBL226335,CHEMBL220,12.0,7.920818753952375
CHEMBL2263632,CHEMBL1966,15.0,7.823908740944319
CHEMBL228814,CHEMBL240,4810.0,5.317854923626168
CHEMBL228814,CHEMBL4581,47.0,7.327902142064283
CHEMBL229430,CHEMBL4794,20.0,7.698970004336019
CHEMBL230006,CHEMBL3616,250.0,6.6020599913279625
CHEMBL230006,CHEMBL3746,257.0,6.590066876668706
CHEMBL230006,CHEMBL4235,778.0,6.1090204030103115
CHEMBL230006,CHEMBL5983,4900.0,5.309803919971486
CHEMBL230011,CHEMBL3130,235.0,6.628932137728264
CHEMBL230011,CHEMBL3145,1200.0,5.920818753952375
CHEMBL230011,CHEMBL3267,83.0,7.080921907623926
CHEMBL230011,CHEMBL4005,1300.0,5.886056647693163
CHEMBL230158,CHEMBL239,1500.0,5.823908740944319
CHEMBL230158,CHEMBL3979,2.0,8.698970004336019
CHEMBL231616,CHEMBL1795168,9078.0,5.04200982159317
CHEMBL231779,CHEMBL204,3100.0,5.508638306165727
CHEMBL231779,CHEMBL244,230.0,6.638272163982407
CHEMBL231813,CHEMBL1801,8700.0,5.060480747381382
CHEMBL231813,CHEMBL204,1000.0,6.0
CHEMBL231813,CHEMBL248,8000.0,5.096910013008056
CHEMBL231813,CHEMBL268,630.0,6.200659450546418
CHEMBL231813,CHEMBL2954,300.0,6.522878745280337
CHEMBL231813,CHEMBL3000,30.0,7.522878745280337
CHEMBL231813,CHEMBL3272,1350.0,5.8696662315049934
CHEMBL231813,CHEMBL3837,3500.0,5.455931955649724
CHEMBL231813,CHEMBL4068,26.0,7.585026652029182
CHEMBL231813,CHEMBL4072,4400.0,5.356547323513812
CHEMBL232201,CHEMBL5989,8000.0,5.096910013008056
CHEMBL2323775,CHEMBL2689,7.0,8.154901959985743
CHEMBL2323775,CHEMBL3717,582.0,6.235077015350112
CHEMBL2325429,CHEMBL240,1600.0,5.795880017344075
CHEMBL2325741,CHEMBL2431,8.0,8.096910013008056
CHEMBL2325741,CHEMBL2973,56.0,7.251811972993799
CHEMBL2325741,CHEMBL3231,470.0,6.327902142064283
CHEMBL2325741,CHEMBL4282,34.0,7.468521082957745
CHEMBL2325741,CHEMBL4816,8.0,8.096910013008056
CHEMBL23261,CHEMBL1785,371.0,6.430626090384954
CHEMBL23261,CHEMBL252,6.0,8.221848749616356
CHEMBL2326966,CHEMBL1163125,5300.0,5.275724130399211
CHEMBL232943,CHEMBL4308,0.44,9.356547323513812
CHEMBL2331680,CHEMBL2842,39.0,7.4089353929735005
CHEMBL2331680,CHEMBL4005,4200.0,5.376750709602099
CHEMBL2333941,CHEMBL4822,620.0,6.2076083105017466
CHEMBL2336071,CHEMBL3892,5000.0,5.301029995663981
CHEMBL2336071,CHEMBL4333,0.4,9.397940008672037
CHEMBL2336325,CHEMBL2842,20.0,7.698970004336019
CHEMBL2336325,CHEMBL3130,1500.0,5.823908740944319
CHEMBL2336325,CHEMBL3145,3300.0,5.481486060122113
CHEMBL2336325,CHEMBL3267,8400.0,5.075720713938118
CHEMBL2336325,CHEMBL4005,33.0,7.481486060122113
CHEMBL2338329,CHEMBL2331065,9800.0,5.008773924307505
CHEMBL2338329,CHEMBL5697,5740.0,5.241088107602026
CHEMBL2346738,CHEMBL3227,20.0,7.698970004336019
CHEMBL2346976,CHEMBL1871,2200.0,5.657577319177793
CHEMBL2347655,CHEMBL4581,18.0,7.7447274948966935
CHEMBL235191,CHEMBL1829,1200.0,5.920818753952375
CHEMBL235191,CHEMBL1937,3850.0,5.414539270491499
CHEMBL2355051,CHEMBL3371,1956.0,5.708631149548418
CHEMBL235668,CHEMBL3106,35.0,7.455931955649724
CHEMBL23588,CHEMBL221,3000.0,5.522878745280337
CHEMBL23588,CHEMBL230,9300.0,5.031517051446065
CHEMBL23588,CHEMBL3194,2900.0,5.5376020021010435
CHEMBL23588,CHEMBL4681,8630.0,5.06398920428479
CHEMBL23588,CHEMBL5847,3140.0,5.503070351926785
CHEMBL23588,CHEMBL5905,2640.0,5.578396073130169
CHEMBL2360464,CHEMBL1952,2040.0,5.690369832574102
CHEMBL2364605,CHEMBL2014,13.0,7.886056647693163
CHEMBL2364605,CHEMBL233,1.2,8.920818753952375
CHEMBL2364611,CHEMBL260,493.0,6.30715308072277
CHEMBL2364611,CHEMBL279,442.0,6.354577730650908
CHEMBL2364611,CHEMBL4267,1300.0,5.886056647693163
CHEMBL2364611,CHEMBL4439,129.0,6.889410289700751
CHEMBL2364611,CHEMBL5014,44.0,7.356547323513813
CHEMBL2364611,CHEMBL5310,199.0,6.701146923590294
CHEMBL2364614,CHEMBL222,8.8,8.05551732784983
CHEMBL2364614,CHEMBL228,1.1,8.958607314841775
CHEMBL2364614,CHEMBL238,5.7,8.244125144327509
CHEMBL2364618,CHEMBL4794,23.0,7.638272163982407
CHEMBL2364628,CHEMBL1829,135.0,6.8696662315049934
CHEMBL2364628,CHEMBL1865,84.0,7.075720713938118
CHEMBL2364628,CHEMBL1937,379.0,6.421360790031928
CHEMBL2364628,CHEMBL2563,5000.0,5.301029995663981
CHEMBL2364628,CHEMBL2716,1400.0,5.853871964321762
CHEMBL2364628,CHEMBL3192,254.0,6.5951662833800615
CHEMBL2364628,CHEMBL325,187.9,6.726073219899474
CHEMBL2364628,CHEMBL3524,7000.0,5.154901959985743
CHEMBL2364628,CHEMBL5103,1584.89,5.800000874803203
CHEMBL236593,CHEMBL3798,11.0,7.958607314841775
CHEMBL236593,CHEMBL5293,2.2,8.657577319177793
CHEMBL237500,CHEMBL216,300.0,6.522878745280337
CHEMBL237500,CHEMBL284,5.3,8.275724130399212
CHEMBL237500,CHEMBL4683,370.0,6.431798275933005
CHEMBL2381408,CHEMBL5023,10.0,8.0
CHEMBL23832,CHEMBL205,38.0,7.42021640338319
CHEMBL23832,CHEMBL261,1200.0,5.920818753952375
CHEMBL23832,CHEMBL3242,50.0,7.301029995663981
CHEMBL23832,CHEMBL3594,50.0,7.301029995663981
CHEMBL2386081,CHEMBL1881,2600.0,5.585026652029182
CHEMBL2386081,CHEMBL4427,1290.0,5.889410289700751
CHEMBL2386081,CHEMBL5071,340.0,6.468521082957745
CHEMBL2386346,CHEMBL5023,18.0,7.7447274948966935
CHEMBL2386558,CHEMBL220,1630.0,5.787812395596042
CHEMBL2386889,CHEMBL4630,3.0,8.522878745280337
CHEMBL2387080,CHEMBL1075165,374.0,6.42712839779952
CHEMBL2387080,CHEMBL2842,1200.0,5.920818753952375
CHEMBL2387080,CHEMBL3130,0.7,9.154901959985743
CHEMBL2387080,CHEMBL3145,9.1,8.040958607678906
CHEMBL2387080,CHEMBL3267,0.97,9.013228265733755
CHEMBL2387080,CHEMBL4005,31.0,7.508638306165727
CHEMBL2387080,CHEMBL5554,292.0,6.534617148551582
CHEMBL2387408,CHEMBL2778,42.0,7.376750709602099
CHEMBL2387541,CHEMBL218,75.4,7.122628654130226
CHEMBL2387541,CHEMBL253,63.0,7.200659450546419
CHEMBL2387742,CHEMBL253,574.0,6.241088107602026
CHEMBL238804,CHEMBL1995,62.0,7.2076083105017466
CHEMBL238804,CHEMBL4427,100.0,7.0
CHEMBL2391146,CHEMBL4607,0.13,9.886056647693163
CHEMBL2392545,CHEMBL3024,2.0,8.698970004336019
CHEMBL2393130,CHEMBL1163125,8930.0,5.049148541111453
CHEMBL2393130,CHEMBL1795185,4836.0,5.315513707811266
CHEMBL2396661,CHEMBL3130,1200.0,5.920818753952375
CHEMBL2396661,CHEMBL3145,2200.0,5.657577319177793
CHEMBL2396661,CHEMBL3267,250.0,6.6020599913279625
CHEMBL2396661,CHEMBL4005,74.0,7.130768280269024
CHEMBL2396989,CHEMBL4822,20.3,7.692503962086787
CHEMBL2397450,CHEMBL3884,8.9,8.050609993355087
CHEMBL239800,CHEMBL3227,162.2,6.789949150124863
CHEMBL24,CHEMBL210,9549.93,5.019999811738259
CHEMBL24,CHEMBL213,1740.0,5.7594507517174005
CHEMBL2402737,CHEMBL5023,6.0,8.221848749616356
CHEMBL2402904,CHEMBL1875,1.5,8.823908740944319
CHEMBL2403108,CHEMBL1862,1250.0,5.903089986991944
CHEMBL2403108,CHEMBL1936,2855.0,5.544393887418133
CHEMBL2403108,CHEMBL1957,410.0,6.3872161432802645
CHEMBL2403108,CHEMBL1974,3143.0,5.50265561898242
CHEMBL2403108,CHEMBL1981,319.5,6.495529137505581
CHEMBL2403108,CHEMBL2007,1140.0,5.943095148663527
CHEMBL2403108,CHEMBL203,3000.0,5.522878745280337
CHEMBL2403108,CHEMBL2041,2304.0,5.637517525248826
CHEMBL2403108,CHEMBL2148,7920.0,5.101274818410507
CHEMBL2403108,CHEMBL2401606,3250.0,5.488116639021126
CHEMBL2403108,CHEMBL258,672.0,6.172630726946175
CHEMBL2403108,CHEMBL2599,3050.0,5.515700160653214
CHEMBL2403108,CHEMBL267,1694.0,5.771086594005312
CHEMBL2403108,CHEMBL2742,430.0,6.366531544420414
CHEMBL2403108,CHEMBL279,4210.0,5.375717904164332
CHEMBL2403108,CHEMBL2803,9700.0,5.013228265733755
CHEMBL2403108,CHEMBL2815,2727.0,5.56431486205837
CHEMBL2403108,CHEMBL2835,3730.0,5.428291168191312
CHEMBL2403108,CHEMBL2971,2160.0,5.665546248849069
CHEMBL2403108,CHEMBL2973,1270.0,5.896196279044043
CHEMBL2403108,CHEMBL301,3970.0,5.401209493236885
CHEMBL2403108,CHEMBL331,4720.0,5.3260580013659125
CHEMBL2403108,CHEMBL3717,3170.0,5.498940737782249
CHEMBL2403108,CHEMBL3905,2306.0,5.637140697041319
CHEMBL2403108,CHEMBL3973,950.0,6.022276394711152
CHEMBL2403108,CHEMBL4142,260.0,6.585026652029182
CHEMBL2403108,CHEMBL4204,2240.0,5.649751981665837
CHEMBL2403108,CHEMBL4302,89.0,7.050609993355087
CHEMBL2403108,CHEMBL4454,1947.0,5.710634048479968
CHEMBL2403108,CHEMBL4898,1829.0,5.737786294523583
CHEMBL2403108,CHEMBL5251,3360.0,5.473660722610156
CHEMBL2403108,CHEMBL5568,2000.0,5.698970004336019
CHEMBL2403108,CHEMBL6003,23.0,7.638272163982407
CHEMBL240624,CHEMBL226,1474.0,5.831502516476967
CHEMBL240624,CHEMBL251,5.0,8.301029995663981
CHEMBL2408045,CHEMBL1824,60.0,7.221848749616356
CHEMBL2408045,CHEMBL203,12.0,7.920818753952375
CHEMBL2408045,CHEMBL5838,4.0,8.397940008672037
CHEMBL24147,CHEMBL205,7700.0,5.113509274827518
CHEMBL24147,CHEMBL3242,7500.0,5.1249387366083
CHEMBL24147,CHEMBL3969,7100.0,5.1487416512809245
CHEMBL24147,CHEMBL4789,8700.0,5.060480747381382
CHEMBL241694,CHEMBL3305,1.66,8.779891911959945
CHEMBL2419346,CHEMBL1075132,1586.0,5.799696817018415
CHEMBL2419346,CHEMBL3880,33.0,7.481486060122113
CHEMBL2419346,CHEMBL4303,38.0,7.42021640338319
CHEMBL2424780,CHEMBL5805,9000.0,5.045757490560675
CHEMBL2424780,CHEMBL5936,290.0,6.537602002101044
CHEMBL2431768,CHEMBL5462,2720.0,5.565431095965802
CHEMBL243712,CHEMBL1833,316.23,6.499996931948306
CHEMBL243712,CHEMBL217,12.59,7.899974269892137
CHEMBL243712,CHEMBL224,630.96,6.199998172182031
CHEMBL243712,CHEMBL234,3.981,8.400007822415901
CHEMBL243712,CHEMBL3155,25.12,7.599980364934842
CHEMBL244243,CHEMBL1889,1.27,8.896196279044043
CHEMBL2442750,CHEMBL5071,102.0,6.991399828238082
CHEMBL2443262,CHEMBL233,50.12,7.299988937677887
CHEMBL2443262,CHEMBL240,6200.0,5.2076083105017466
CHEMBL244888,CHEMBL4026,3000.0,5.522878745280337
CHEMBL24778,CHEMBL223,27.3,7.5638373529592435
CHEMBL24778,CHEMBL229,1.9,8.721246399047171
CHEMBL24778,CHEMBL232,541.4,6.266481748565512
CHEMBL24778,CHEMBL240,8200.0,5.086186147616283
CHEMBL247951,CHEMBL235,1700.0,5.769551078621726
CHEMBL247951,CHEMBL239,1.0,9.0
CHEMBL24828,CHEMBL1824,2600.0,5.585026652029182
CHEMBL24828,CHEMBL1841,5700.0,5.2441251443275085
CHEMBL24828,CHEMBL1844,1200.0,5.920818753952375
CHEMBL24828,CHEMBL1862,680.0,6.167491087293763
CHEMBL24828,CHEMBL1868,260.0,6.585026652029182
CHEMBL24828,CHEMBL1913,250.0,6.6020599913279625
CHEMBL24828,CHEMBL1936,2000.0,5.698970004336019
CHEMBL24828,CHEMBL1955,1100.0,5.958607314841775
CHEMBL24828,CHEMBL1974,1800.0,5.7447274948966935
CHEMBL24828,CHEMBL2007,230.0,6.638272163982407
CHEMBL24828,CHEMBL203,800.0,6.096910013008056
CHEMBL24828,CHEMBL2041,1500.0,5.823908740944319
CHEMBL24828,CHEMBL2068,1900.0,5.721246399047171
CHEMBL24828,CHEMBL2073,280.0,6.552841968657781
CHEMBL24828,CHEMBL2250,66.0,7.180456064458132
CHEMBL24828,CHEMBL2349,9500.0,5.022276394711152
CHEMBL24828,CHEMBL2553,400.0,6.3979400086720375
CHEMBL24828,CHEMBL258,61.0,7.214670164989233
CHEMBL24828,CHEMBL2634,3700.0,5.431798275933005
CHEMBL24828,CHEMBL267,186.0,6.730487055782084
CHEMBL24828,CHEMBL2742,6900.0,5.161150909262744
CHEMBL24828,CHEMBL279,5980.5,5.223262505281924
CHEMBL24828,CHEMBL2964,1100.0,5.958607314841775
CHEMBL24828,CHEMBL3234,4200.0,5.376750709602099
CHEMBL24828,CHEMBL3290,440.0,6.356547323513812
CHEMBL24828,CHEMBL3587,1800.0,5.7447274948966935
CHEMBL24828,CHEMBL3650,5300.0,5.275724130399211
CHEMBL24828,CHEMBL3717,5700.0,5.2441251443275085
CHEMBL24828,CHEMBL3788,1500.0,5.823908740944319
CHEMBL24828,CHEMBL3886,5100.0,5.292429823902063
CHEMBL24828,CHEMBL3905,710.0,6.1487416512809245
CHEMBL24828,CHEMBL3935,1500.0,5.823908740944319
CHEMBL24828,CHEMBL3981,2400.0,5.619788758288394
CHEMBL24828,CHEMBL3987,310.0,6.508638306165727
CHEMBL24828,CHEMBL3988,4300.0,5.366531544420414
CHEMBL24828,CHEMBL4004,7100.0,5.1487416512809245
CHEMBL24828,CHEMBL4014,130.0,6.886056647693163
CHEMBL24828,CHEMBL4128,3600.0,5.443697499232713
CHEMBL24828,CHEMBL4134,160.0,6.795880017344075
CHEMBL24828,CHEMBL4142,5500.0,5.259637310505756
CHEMBL24828,CHEMBL4202,96.0,7.017728766960432
CHEMBL24828,CHEMBL4204,3400.0,5.468521082957745
CHEMBL24828,CHEMBL4223,480.0,6.318758762624412
CHEMBL24828,CHEMBL4247,2100.0,5.6777807052660805
CHEMBL24828,CHEMBL4355,330.0,6.481486060122113
CHEMBL24828,CHEMBL4367,3700.0,5.431798275933005
CHEMBL24828,CHEMBL4454,2200.0,5.657577319177793
CHEMBL24828,CHEMBL4516,2600.0,5.585026652029182
CHEMBL24828,CHEMBL4526,65.0,7.187086643357144
CHEMBL24828,CHEMBL4527,3900.0,5.4089353929735005
CHEMBL24828,CHEMBL4601,160.0,6.795880017344075
CHEMBL24828,CHEMBL4602,3400.0,5.468521082957745
CHEMBL24828,CHEMBL4718,360.0,6.443697499232713
CHEMBL24828,CHEMBL4852,510.0,6.292429823902063
CHEMBL24828,CHEMBL4853,4800.0,5.318758762624412
CHEMBL24828,CHEMBL4895,250.0,6.6020599913279625
CHEMBL24828,CHEMBL4924,240.0,6.619788758288394
CHEMBL24828,CHEMBL4937,3000.0,5.522878745280337
CHEMBL24828,CHEMBL4954,2000.0,5.698970004336019
CHEMBL24828,CHEMBL5014,31.0,7.508638306165727
CHEMBL24828,CHEMBL5052,2500.0,5.6020599913279625
CHEMBL24828,CHEMBL5072,540.0,6.267606240177032
CHEMBL24828,CHEMBL5121,1500.0,5.823908740944319
CHEMBL24828,CHEMBL5122,320.0,6.494850021680094
CHEMBL24828,CHEMBL5147,2600.0,5.585026652029182
CHEMBL24828,CHEMBL5260,2800.0,5.552841968657781
CHEMBL24828,CHEMBL5274,1500.0,5.823908740944319
CHEMBL24828,CHEMBL5311,470.0,6.327902142064283
CHEMBL24828,CHEMBL5314,93.0,7.031517051446065
CHEMBL24828,CHEMBL5319,11.0,7.958607314841775
CHEMBL24828,CHEMBL5331,1400.0,5.853871964321762
CHEMBL24828,CHEMBL5432,1500.0,5.823908740944319
CHEMBL24828,CHEMBL5550,4500.0,5.346787486224656
CHEMBL24828,CHEMBL5579,1800.0,5.7447274948966935
